x,y,category
0.052,-1.092,1
1.968,0.9,0
-0.876,0.848,0
-0.752,0.468,0
-0.92,0.492,0
1.58,1.028,1
0.48,-0.096,0
-1.328,1.684,0
1.912,-1.984,0
1.644,-1.728,0
-1.04,1.212,0
0.044,-1.5,1
-1.756,1.152,0
0.732,-0.364,0
1.88,-1.376,0
0.6,-1.592,1
-1.488,0.492,1
1.776,-1.664,0
0.52,-1.7,1
-1.352,-0.64,0
1.772,1.292,1
0.044,0.66,1
-0.664,-1.98,0
1.516,-1.26,0
0.236,-1.3,1
-0.64,1.204,1
1.476,-0.504,1
0.636,-1.708,1
-1.328,-0.232,0
-1.588,-0.512,0
-1.656,-0.764,0
-1.352,-1.2,1
-0.72,-0.832,1
0.18,1.924,0
-1.872,-1.78,1
-1.74,0.7,1
1.076,-0.064,1
-0.348,-0.804,1
0.816,-1.388,1
0.66,1.336,0
1.492,-1.236,0
-1.632,-0.972,0
0.52,-0.532,0
-0.308,-0.848,1
1.248,-1.64,0
-0.76,1.336,1
-1.612,-1.004,1
-1.252,0.7,1
-1.016,0.664,1
1.676,0.796,0
-1.984,0.54,1
-1.452,0.46,1
0.584,0.256,1
-1.6,-1.688,1
-0.22,-1.868,0
0.976,1.712,0
-1.304,1.22,0
0.208,1.54,0
0.716,-0.204,0
1.288,-1.072,0
-0.252,-0.792,1
-1.492,1.696,0
0.036,0.032,1
-0.54,1.5,1
0.752,-0.112,0
0.5,-0.2,0
0.004,0.744,1
-0.788,1.752,1
1.936,-1.708,0
-1.748,1.216,0
1.104,1.312,1
-0.604,-0.068,1
-1.58,1.172,0
-1.612,1.988,0
1.272,-0.488,1
-1.348,1.152,0
0.92,-0.088,0
0.86,0.968,1
1.348,0.944,0
-1.448,-0.02,0
1.072,1.916,1
1.804,0.06,0
-0.244,-0.608,1
0.744,0.704,1
-1.336,-1.044,1
1.484,-0.256,1
1.876,0.092,0
-0.224,-1.688,0
0.564,0.936,1
1.468,-1.604,0
-0.928,-1.756,0
1.504,-0.86,1
-0.368,1.484,1
0.224,1.152,0
0.328,-1.508,1
-1.716,-1.316,1
-0.748,0.428,0
1.36,-0.108,1
0.964,-0.132,0
1.752,1.48,1
1.24,1.544,1
1.812,-0.46,1
1.084,-0.588,1
-0.932,-0.356,1
0.016,1.088,0
0.632,0.788,1
-0.508,-1.196,0
1.612,-0.78,1
0.504,0.344,1
1.448,0.224,0
1.26,-1.968,0
0.78,-1.38,1
0.516,-1.748,1
-1.452,-1.616,1
0.404,1.16,0
-0.66,1.472,1
0.808,1.028,0
0.792,1.088,0
-1.324,-1.8,1
-1.948,-1.692,1
0.36,-0.856,0
-0.672,-0.488,1
-0.236,0.672,0
0.368,-0.724,0
-1.532,0.336,1
-1.264,1.344,0
1.556,-0.016,1
0.56,-1.324,1
-1.472,0.64,1
0.312,0.944,1
-1.724,-1.892,1
-1.816,-0.668,0
1.78,1.664,1
1.304,-1.304,0
-0.856,1.12,1
-1.1,1.412,0
0.736,0.128,1
0.22,-1.2,1
-0.3,1.256,1
-1.112,-0.3,0
0.352,1.412,0
1.7,-0.472,1
0.284,0.684,1
0.044,1.152,0
-1.668,0.716,1
1.18,-0.636,1
1.104,0.512,0
-1.216,1.264,0
0.864,1.488,0
1.536,-1.704,0
1.828,1.524,1
0.16,-0.596,0
-0.56,1.784,1
1.98,0.392,0
-0.448,-1.636,0
0.212,-1.7,1
-1.332,0.328,1
0.8,-1.68,1
1.32,-0.756,1
0.396,-0.368,0
1.112,-0.46,1
0.356,-0.812,0
1.0,-1.564,0
-0.66,0.644,0
-1.104,0.14,1
0.112,1.876,0
1.372,-0.22,1
-0.256,0.5,0
1.488,-0.324,1
-1.428,-1.86,1
1.608,-0.296,1
0.156,0.272,1
0.032,-1.22,1
-0.616,-1.428,0
-1.856,-1.8,1
-1.648,-1.856,1
-0.068,1.4,1
-1.84,1.896,0
-0.664,1.852,1
1.976,-1.156,0
-1.008,0.176,1
1.196,0.328,0
-1.048,-0.116,0
-0.696,0.604,0
-1.06,0.444,1
0.86,-0.596,0
-1.408,1.952,0
-0.576,-0.156,1
-0.552,-1.924,0
-1.936,-1.748,1
1.88,-0.108,1
-1.936,-1.264,1
0.132,-0.84,0
1.812,1.16,1
-0.568,-0.116,1
1.264,-0.388,1
1.548,0.812,0
0.608,1.16,0
1.872,1.692,1
-0.804,-1.22,0
1.968,-1.8,0
0.712,-0.224,0
1.332,0.744,0
-1.7,1.416,0
-0.048,-1.576,0
-1.412,0.896,1
1.724,0.52,0
-0.928,1.1,1
-0.244,-1.08,0
1.296,1.0,1
-1.548,-1.352,1
0.088,-1.184,1
0.876,-1.58,1
-0.776,-0.792,1
-1.62,1.484,0
0.508,-1.464,1
-1.648,1.296,0
-0.04,1.272,1
-2.0,1.248,0
-1.384,-0.5,0
-1.568,-1.42,1
-1.016,-0.764,0
-0.812,-1.196,0
-1.94,0.76,1
0.956,1.24,0
1.808,1.24,1
1.372,-1.64,0
-1.732,1.152,0
1.32,0.192,0
-0.84,-0.228,1
0.808,1.236,0
1.4,1.02,1
-0.488,-1.508,0
-0.956,-1.252,0
-1.688,1.168,0
0.548,-0.444,0
-1.952,1.744,0
-1.524,-0.708,0
-0.764,1.932,1
0.02,1.28,0
1.956,-0.716,1
0.344,1.952,0
-1.612,-1.732,1
-1.584,-0.304,0
1.912,1.032,1
-1.728,0.284,1
1.232,-0.348,1
0.284,-1.816,1
-0.648,-0.268,1
-0.668,-0.9,1
0.544,-1.168,1
-0.92,1.984,1
-0.104,1.196,1
0.356,-1.88,1
0.788,0.304,1
-0.304,-1.376,0
1.152,1.972,1
-0.724,-0.908,1
-1.3,1.196,0
-1.984,0.204,1
-1.44,1.944,0
-0.812,0.6,0
-1.636,-1.912,1
-0.444,-0.556,1
0.92,-1.412,1
-0.316,-0.46,1
1.76,0.708,0
-1.644,1.968,0
-0.66,0.548,0
-1.12,-1.876,1
1.336,-0.292,1
0.84,1.56,0
0.116,0.044,1
-0.592,-1.132,0
-1.416,1.012,0
0.26,-1.58,1
0.332,-0.992,0
-0.296,0.036,0
1.832,1.28,1
-1.156,1.556,0
0.624,1.032,0
-1.024,1.172,0
1.268,1.38,1
-0.568,-1.852,0
-0.944,0.108,0
1.628,0.336,0
0.288,0.416,1
-0.352,-1.472,0
1.196,-1.484,0
0.416,-0.372,0
-1.568,1.828,0
1.632,0.424,0
1.252,-0.38,1
-0.952,-1.456,0
1.112,1.568,1
1.444,-1.012,0
1.732,0.808,0
1.684,-1.096,0
-1.716,-1.108,1
1.22,-0.36,1
-0.244,1.444,1
-1.516,0.264,1
1.216,-0.716,1
1.084,-0.08,1
-0.272,-1.112,0
1.828,1.82,1
-1.284,0.328,1
-0.324,1.068,1
-0.388,-0.56,1
-1.536,-1.508,1
1.972,0.448,0
1.32,-1.96,0
1.472,1.688,1
-1.192,0.432,1
1.76,1.532,1
-0.984,-0.224,1
0.5,-1.168,1
1.08,1.148,1
-0.956,1.996,1
-0.904,-0.408,1
-0.672,-0.764,1
0.044,0.352,1
1.916,-0.628,1
0.204,0.448,1
-1.148,1.864,0
0.456,-1.132,1
-0.624,1.84,1
1.308,-0.596,1
-1.628,0.64,1
0.432,-0.572,0
-0.576,-0.804,1
0.112,-0.148,0
1.088,-0.7,1
-1.06,-1.596,1
1.596,0.248,0
-1.204,1.136,0
0.468,-1.276,1
-1.652,-0.028,0
-0.168,1.308,1
1.412,1.644,1
-1.58,-0.412,0
-0.148,1.432,1
0.508,-0.976,0
-0.2,-1.572,0
-0.148,1.728,1
1.188,-0.836,1
0.608,-0.912,0
1.288,0.628,0
1.448,1.412,1
-0.136,1.016,1
-0.96,-0.928,1
0.284,0.52,1
-0.352,-0.6,1
-0.38,1.724,1
-1.584,-1.992,1
1.544,-1.604,0
-1.596,1.028,0
-0.324,-0.44,1
0.916,-0.536,0
1.208,-0.856,1
1.236,-0.024,1
-0.756,1.932,1
-0.46,-1.148,0
0.624,-0.956,0
0.524,-1.196,1
1.768,1.808,1
-0.424,1.476,1
-0.432,0.448,0
-1.96,-1.732,1
0.36,0.3,1
-1.256,-1.312,1
0.392,0.5,1
-1.764,0.204,1
-1.208,1.44,0
-1.084,-0.116,0
-1.876,1.952,0
1.524,0.976,0
1.828,1.968,1
-0.788,-1.58,0
-0.464,1.02,1
-1.58,0.532,1
-1.152,0.68,1
-0.616,-0.06,1
-1.416,-0.72,0
1.648,0.064,0
1.14,-0.472,1
-0.3,0.94,0
-1.824,1.12,0
0.5,-0.428,0
1.02,-0.068,1
1.872,1.196,1
1.564,1.14,1
-0.732,0.024,0
-0.432,1.492,1
1.756,-0.648,1
-0.348,-0.644,1
-1.816,0.584,1
-1.052,0.872,1
1.388,-0.32,1
1.1,-1.716,0
1.372,-1.532,0
0.668,-0.328,0
-1.684,-1.116,1
-0.32,-0.392,1
1.984,0.164,0
1.784,-1.908,0
-1.344,0.04,1
-0.844,1.196,1
-1.808,0.224,1
-1.68,-1.444,1
0.488,1.428,0
1.708,0.288,0
-0.22,-1.9,0
0.164,-1.076,1
-0.856,-1.244,0
-0.384,0.664,0
-1.4,-0.408,0
0.148,1.812,0
0.556,-0.052,0
-1.728,-1.676,1
-1.716,0.388,1
1.976,0.084,0
1.624,-0.664,1
-0.2,-1.752,0
-0.06,-0.592,1
-0.676,1.256,1
-1.352,-1.196,1
-1.928,1.476,0
-0.436,-0.196,1
0.432,-0.22,0
1.684,0.028,0
-1.008,0.148,1
-1.3,1.296,0
-1.904,-1.884,1
1.176,-0.036,1
0.752,-0.396,0
-0.72,1.068,1
-1.136,1.176,0
-0.2,-1.488,0
1.904,-0.892,1
0.888,-0.9,0
-1.328,-0.832,0
1.472,-1.592,0
1.948,0.468,0
0.86,-1.108,1
-0.628,0.284,0
-1.92,1.836,0
-0.284,1.624,1
-0.48,-1.896,0
0.412,-0.96,0
1.472,1.388,1
-1.66,0.08,1
0.572,-1.208,1
1.868,-1.044,0
-0.14,-1.352,0
1.672,-1.852,0
-0.256,0.076,0
0.22,0.684,1
0.184,-0.3,0
0.264,-0.996,0
0.52,0.472,1
0.416,-1.296,1
-1.424,-0.688,0
1.024,-1.68,0
-1.664,0.088,1
0.104,-1.784,1
0.984,0.748,1
-1.092,-1.252,1
-0.532,-0.38,1
-1.648,1.736,0
1.608,-1.496,0
0.076,1.02,0
-0.124,-1.244,0
1.36,-1.768,0
-1.468,-0.728,0
-0.392,-0.02,1
1.848,-1.48,0
-1.628,1.076,0
1.616,-1.876,0
0.312,1.66,0
1.876,1.136,1
-1.708,-0.928,0
-0.864,-1.56,0
-0.892,-1.424,0
-1.356,1.516,0
-1.224,1.504,0
0.092,-0.468,0
-1.664,0.136,1
-1.772,0.896,1
-0.004,-1.688,0
-0.72,0.428,0
1.36,-0.2,1
0.348,-1.08,1
1.888,0.864,0
-0.444,1.196,1
1.152,0.296,0
0.128,1.896,0
-0.94,-1.404,0
1.64,0.708,0
-1.032,1.144,0
1.732,1.752,1
-1.24,-0.94,0
0.92,0.196,1
1.532,-0.068,1
1.48,1.384,1
0.74,1.456,0
1.32,1.144,1
-0.424,-0.536,1
0.48,-1.08,1
1.292,0.952,0
-0.44,-1.356,0
-0.848,-1.812,0
0.188,1.888,0
-1.82,-0.62,0
0.652,-1.524,1
1.976,0.564,0
0.612,-0.876,0
0.544,1.532,0
-0.032,0.452,0
0.708,1.592,0
0.668,-1.348,1
-0.412,-0.896,1
1.088,1.728,1
-1.664,-0.276,0
0.956,-1.108,1
1.032,-0.044,1
-1.952,0.588,1
1.98,0.976,0
1.336,-1.728,0
0.34,-1.844,1
-1.348,1.604,0
-0.772,-0.012,1
0.492,0.876,1
-1.536,-0.348,0
0.348,1.68,0
-0.24,1.832,1
-0.28,1.236,1
-1.492,-1.964,1
-0.7,-1.952,0
0.364,0.324,1
0.112,-1.432,1
1.536,-1.756,0
1.224,-0.48,1
1.66,1.42,1
-1.896,1.948,0
-0.756,-0.648,1
0.408,-1.068,1
-1.304,1.468,0
-1.112,-1.0,0
0.272,0.992,1
0.944,-1.176,1
-0.808,1.488,1
1.952,-1.676,0
0.152,0.548,1
-0.1,-1.92,0
-0.812,1.436,1
-0.18,-1.348,0
-1.272,-1.512,1
1.376,0.972,0
-1.964,0.784,1
1.632,1.304,1
-0.844,1.508,1
1.456,1.932,1
-1.92,1.756,0
0.996,-1.68,1
-0.952,-1.052,0
1.568,1.652,1
1.656,1.48,1
1.568,1.776,1
0.404,1.976,0
0.516,1.908,0
-0.964,0.816,0
0.504,1.944,0
-1.484,0.368,1
-0.62,0.656,0
1.1,-1.636,0
-1.6,-0.592,0
1.904,1.088,1
1.428,-1.168,0
1.632,0.312,0
0.516,-0.836,0
-0.816,1.168,1
-0.812,-0.12,1
-1.508,-1.892,1
0.644,-0.52,0
0.748,0.572,1
1.492,-1.92,0
-1.86,1.612,0
-0.312,0.508,0
-1.4,-0.612,0
1.104,-1.548,0
-0.172,-1.02,0
-0.896,-1.388,0
1.68,-1.796,0
0.188,1.008,0
-0.344,1.316,1
-0.224,-0.648,1
-0.796,0.668,0
-1.04,-1.084,1
-0.628,1.712,1
-1.28,1.564,0
-0.696,-0.98,1
0.78,1.224,0
0.056,0.652,1
1.708,-1.82,0
1.292,-1.852,0
-0.7,1.332,1
1.22,-0.152,1
-0.552,-0.248,1
0.836,0.656,1
0.024,-0.232,0
-1.064,-0.672,0
1.72,0.676,0
0.564,-1.248,1
-1.816,1.728,0
1.504,0.192,0
-1.18,0.416,1
-0.284,-1.708,0
1.74,0.304,0
-0.376,-1.736,0
0.208,0.368,1
1.7,-0.384,1
1.624,-1.616,0
-1.98,1.764,0
-0.776,-0.556,1
1.108,1.696,1
1.284,1.64,1
-1.912,1.284,0
-0.732,1.972,1
1.216,-0.868,1
0.468,-1.596,1
0.548,0.648,1
-0.416,-0.728,1
-0.26,1.828,1
-1.62,-1.084,1
1.928,0.884,0
-0.66,0.792,0
0.292,0.956,1
-1.336,1.96,0
0.608,-0.136,0
-1.072,1.3,0
0.888,-0.436,0
1.988,-1.608,0
1.22,-1.132,0
-1.396,-0.532,0
-1.548,-1.036,1
0.576,1.864,0
0.956,-1.304,1
1.384,-0.104,1
0.316,0.216,1
1.364,1.732,1
-1.188,-1.744,1
-0.944,1.564,1
0.34,-0.804,0
1.272,-1.324,0
1.148,-0.816,1
-1.168,-1.368,1
0.412,1.664,0
1.724,1.1,1
0.356,-0.588,0
-1.636,0.24,1
-1.92,-1.264,1
1.744,-0.912,1
-1.424,-1.888,1
-0.32,0.396,0
1.756,1.628,1
-0.312,0.572,0
0.012,-1.94,1
-1.136,-1.036,1
-0.932,-1.208,0
0.592,0.62,1
-0.352,-1.244,0
-0.332,-1.556,0
0.172,0.688,1
-0.756,1.184,1
0.476,-0.432,0
0.32,1.448,0
1.228,0.044,0
-0.712,-0.212,1
-0.624,-1.864,0
-1.988,-1.564,1
-1.524,1.352,0
1.728,-0.184,1
0.876,0.924,1
-1.576,1.256,0
-1.404,-1.592,1
0.156,-0.284,0
0.644,-1.756,1
-0.096,-0.22,1
0.144,1.78,0
-1.884,1.54,0
1.796,1.568,1
0.136,-0.444,0
-0.768,-0.692,1
0.12,0.412,1
0.412,-1.928,1
0.492,1.864,0
0.896,1.776,0
-1.756,-1.996,1
-0.808,-1.732,0
0.784,0.232,1
1.08,0.116,0
1.528,1.044,1
0.444,0.3,1
-1.308,1.644,0
-1.44,-1.488,1
-1.736,0.928,1
-1.592,0.928,1
1.18,1.74,1
-1.688,0.996,1
1.848,-1.612,0
-0.828,1.26,1
-1.872,0.02,1
1.932,-1.596,0
1.164,1.076,1
-1.996,1.512,0
1.436,-0.308,1
-1.876,1.66,0
-0.792,-1.416,0
1.684,-0.42,1
-1.648,1.784,0
-0.512,1.792,1
0.712,-1.016,1
-0.044,0.96,0
0.448,0.78,1
0.944,-1.948,1
1.748,0.26,0
0.208,0.744,1
1.188,-1.328,0
0.632,-0.964,0
1.12,-0.636,1
0.828,1.492,0
1.496,-0.308,1
1.396,1.288,1
-0.484,-0.44,1
-1.316,-1.232,1
-0.376,-0.148,1
-0.436,-0.964,1
0.984,0.916,1
-1.12,-1.692,1
0.344,0.72,1
-0.964,-0.424,1
-0.544,1.0,1
-1.244,1.1,0
1.884,-1.628,0
1.716,-0.64,1
1.544,1.096,1
0.828,1.3,0
-1.188,0.232,1
0.572,-1.468,1
-0.284,-1.432,0
1.372,-0.5,1
-1.196,1.148,0
0.172,-0.768,0
-0.924,-1.972,0
-1.356,1.176,0
1.76,-1.864,0
1.3,0.864,0
0.564,-0.304,0
-0.124,1.628,1
-0.892,0.564,0
-0.264,0.8,0
1.296,-0.02,1
-1.8,-0.252,0
-1.468,-1.388,1
-1.92,0.764,1
-1.064,1.488,0
1.012,-1.68,0
0.152,-1.796,1
-1.92,-1.7,1
-0.368,0.84,0
0.212,0.136,1
-1.036,0.592,1
0.936,-0.58,0
1.096,0.908,0
1.236,-1.812,0
0.148,0.556,1
1.172,-1.52,0
-1.38,-1.212,1
-1.092,0.576,1
1.116,1.036,1
0.996,0.172,1
0.212,-1.432,1
1.352,1.56,1
0.744,0.676,1
-0.232,-0.008,1
1.284,-1.472,0
1.512,0.16,0
-0.124,-0.404,1
0.08,0.848,1
0.928,1.384,0
-0.116,0.696,0
0.62,-0.44,0
-1.5,-0.948,0
-0.836,-0.36,1
0.684,-1.376,1
0.832,-0.3,0
0.144,1.488,0
1.564,-0.824,1
1.708,1.316,1
-0.776,0.648,0
-0.748,-0.932,1
-1.464,0.824,1
-0.408,0.2,0
0.14,0.028,1
0.424,1.46,0
-0.988,1.6,1
-0.536,-0.424,1
-0.916,0.5,0
0.228,0.004,1
0.468,1.876,0
0.852,-0.952,0
-1.172,-0.656,0
-0.892,-0.312,1
-1.232,0.076,1
-0.412,1.956,1
0.516,0.34,1
0.488,0.896,1
0.668,-1.544,1
-1.852,-0.364,0
1.78,1.224,1
-0.56,1.176,1
0.624,-1.164,1
0.64,-0.188,0
1.452,-0.76,1
-1.948,-1.228,1
-1.296,-1.864,1
-0.468,-0.068,1
0.504,1.816,0
0.972,-1.304,1
0.692,-0.664,0
1.924,-0.768,1
-0.548,1.796,1
-1.58,-1.296,1
1.56,1.068,1
-1.984,-0.616,0
1.512,1.852,1
-0.272,0.868,0
0.332,0.82,1
0.16,-1.172,1
0.908,0.12,1
-0.58,-0.524,1
-1.14,1.124,0
-1.132,-0.904,0
-1.708,0.888,1
1.66,-1.208,0
-1.224,-0.632,0
-0.464,-1.792,0
-0.308,1.98,1
0.132,0.768,1
1.192,1.808,1
1.492,-1.228,0
-0.444,1.1,1
-1.236,-0.16,0
1.532,1.972,1
1.012,1.9,1
1.992,-1.032,0
-0.524,1.028,1
1.096,1.256,1
1.844,0.756,0
-0.784,1.092,1
-0.368,-1.948,0
-1.28,0.592,1
1.072,1.832,1
-0.564,0.876,0
1.092,-0.844,1
-0.256,-0.96,1
0.0,-0.936,0
0.188,-0.108,0
1.164,-1.096,0
1.956,1.612,1
-1.56,0.4,1
-0.124,1.496,1
0.172,-1.016,1
0.652,1.732,0
0.864,-0.552,0
-1.008,0.108,1
-0.648,1.272,1
1.772,-0.5,1
1.588,0.54,0
-0.676,-1.668,0
0.82,1.732,0
1.524,1.044,1
-0.356,1.4,1
-0.264,1.772,1
-0.16,1.876,1
-1.944,-0.852,0
0.6,-1.064,1
-1.868,1.08,0
0.508,1.536,0
1.96,-0.42,1
-0.468,0.996,0
-0.74,1.636,1
-1.308,-1.368,1
0.392,-0.324,0
0.348,1.084,0
0.044,0.444,1
0.056,1.572,0
-1.768,0.9,1
1.52,0.42,0
-1.588,1.264,0
-0.796,1.0,1
-0.044,0.02,0
-1.192,0.724,1
-1.552,0.412,1
-0.772,-2.0,0
-0.928,0.688,0
1.616,-0.96,1
-1.416,1.144,0
-0.06,0.808,0
0.648,0.836,1
1.212,-0.504,1
-0.188,0.952,0
-0.608,-1.476,0
-1.096,1.784,0
1.132,-0.048,1
0.652,1.408,0
1.564,-0.44,1
0.268,1.712,0
1.456,-0.828,1
-0.42,-1.348,0
1.208,-0.812,1
-1.124,1.108,0
-1.036,-1.972,1
1.472,-1.9,0
1.064,-1.756,0
-0.82,0.028,0
-0.908,-0.064,1
-0.26,-0.22,1
-1.544,-1.016,1
-1.0,-0.54,1
-0.348,1.676,1
0.044,0.664,1
0.136,-1.496,1
1.232,-1.808,0
-0.244,-1.316,0
-1.22,1.796,0
1.004,-1.952,0
0.948,1.284,0
1.628,-1.296,0
-0.948,0.78,0
1.312,1.94,1
-0.856,1.696,1
1.464,-1.22,0
-0.78,-1.612,0
0.868,0.108,1
-0.348,1.936,1
-1.508,1.72,0
-0.224,0.044,0
-0.536,-1.78,0
-0.208,0.684,0
1.908,1.912,1
1.828,-0.732,1
-1.216,-0.82,0
0.804,0.796,1
-0.844,0.84,0
-1.864,0.5,1
-1.804,-0.484,0
-1.332,-0.816,0
1.764,0.52,0
-0.5,-0.26,1
0.016,-0.328,0
1.432,1.464,1
-1.056,-1.532,1
-0.468,-1.876,0
-0.292,-0.408,1
1.424,0.316,0
-1.728,1.676,0
-1.544,0.656,1
0.596,-0.484,0
1.48,-1.96,0
1.74,0.704,0
-0.776,-0.536,1
0.3,1.472,0
0.14,0.548,1
0.788,-1.02,1
1.78,-1.92,0
0.332,1.164,0
-0.924,1.2,1
-1.896,1.68,0
-1.316,1.608,0
-1.848,-0.548,0
-0.76,-1.6,0
1.936,-1.08,0
1.284,0.444,0
-0.188,-1.976,0
1.308,0.516,0
0.724,0.3,1
0.44,-0.672,0
-0.336,-1.648,0
1.372,-1.112,0
-1.344,-0.732,0
-0.428,-0.556,1
-1.796,-0.448,0
0.868,0.84,1
1.86,-0.18,1
1.548,-1.556,0
-1.56,0.256,1
-0.188,-1.704,0
1.512,0.084,0
-1.504,1.452,0
1.124,-0.644,1
1.924,0.356,0
0.412,0.264,1
-1.292,0.428,1
1.388,1.248,1
-0.612,0.324,0
0.816,-1.12,1
1.22,1.672,1
-1.852,-1.288,1
-0.488,1.62,1
-1.144,-0.288,0
-0.956,-0.136,1
1.068,-0.528,1
-1.308,-0.484,0
0.124,-0.928,0
1.168,1.084,1
1.9,-0.56,1
0.9,0.924,1
0.244,-0.48,0
-0.06,-1.648,0
-0.96,-0.472,1
-1.84,-0.08,0
0.532,-0.456,0
-0.1,0.076,0
0.576,-0.252,0
1.06,0.392,0
-0.096,1.544,1
0.024,0.816,1
1.216,-0.152,1
-0.56,0.444,0
-1.496,0.536,1
-0.252,-1.648,0
1.612,-1.304,0
1.464,1.104,1
1.916,-0.2,1
1.1,1.276,1
0.908,-0.412,0
-0.196,0.504,0
0.644,-1.44,1
-1.056,-0.748,0
0.08,-1.992,1
-1.84,-1.992,1
1.296,0.164,0
1.712,0.972,0
0.82,-0.572,0
0.044,-0.524,0
0.708,-0.448,0
-1.272,-0.008,0
-1.028,-0.076,0
1.612,-0.54,1
-0.36,1.584,1
-1.644,1.84,0
0.98,-1.288,1
1.788,-0.208,1
1.24,0.908,0
0.608,1.944,0
-0.424,-1.08,0
1.18,0.668,0
-1.452,-0.844,0
1.788,-1.1,0
-1.476,-1.072,1
-1.192,-0.224,0
0.488,-0.988,0
-1.868,1.672,0
-1.56,-0.812,0
0.052,1.868,0
-0.192,-1.04,0
1.5,-1.6,0
1.304,-0.888,1
1.448,0.96,0
1.56,1.768,1
1.728,1.22,1
1.548,-0.624,1
-0.768,-0.864,1
-1.58,-1.86,1
0.92,-1.568,1
-0.972,-1.32,0
0.264,1.22,0
1.992,0.908,0
1.116,-1.572,0
-1.504,0.672,1
0.668,-1.652,1
-1.788,-0.544,0
-1.252,0.932,1
-0.74,0.836,0
1.56,1.928,1
0.492,-0.012,0
-0.216,-1.824,0
-0.344,0.3,0
-0.26,-0.144,1
0.048,1.124,0
-1.136,0.9,1
-1.064,1.384,0
0.712,0.468,1
1.432,-0.116,1
1.364,-0.716,1
-0.724,-1.832,0
1.984,-0.508,1
0.336,-0.332,0
0.7,-0.964,0
1.648,-1.024,0
0.056,-0.344,0
-0.296,0.144,0
1.268,0.768,0
0.836,0.82,1
0.28,1.392,0
1.96,-0.168,1
1.568,-1.98,0
0.4,1.756,0
1.204,-1.192,0
0.512,-1.04,1
-0.808,1.092,1
-1.78,1.928,0
0.964,-1.164,1
0.9,0.476,1
-1.468,-1.64,1
-1.024,1.064,0
-1.62,-1.496,1
-1.496,-0.34,0
-0.948,-0.188,1
1.696,-1.244,0
0.488,-1.024,1
0.948,0.952,1
0.272,1.404,0
0.908,1.012,0
0.096,1.148,0
-1.98,-1.58,1
-0.288,-1.004,0
-0.644,-0.504,1
0.02,0.708,1
-0.844,0.82,0
0.396,-0.3,0
0.236,-0.728,0
-0.696,1.4,1
-1.748,0.98,1
1.94,0.776,0
-0.508,-0.872,1
0.58,-0.124,0
1.432,-1.18,0
1.344,-1.144,0
0.372,0.784,1
-0.612,-0.36,1
-1.988,0.996,1
0.592,0.904,1
1.096,0.248,0
-1.712,-1.236,1
-1.996,0.3,1
0.592,1.816,0
-1.98,1.584,0
-1.92,0.62,1
0.796,0.924,1
0.056,-0.616,0
-0.068,1.104,1
-0.096,0.252,0
0.292,-1.536,1
-1.284,1.28,0
0.52,-1.136,1
-0.452,-0.424,1
-0.652,1.948,1
0.496,0.024,1
-1.688,0.584,1
-0.708,0.976,0
-1.684,0.976,1
-0.728,-1.052,0
-1.448,1.032,0
0.564,-1.64,1
-0.172,0.964,0
0.24,1.404,0
-1.48,0.156,1
-1.44,-0.572,0
-0.08,-1.748,0
-0.084,1.752,1
-0.352,1.8,1
1.904,0.9,0
1.776,-0.132,1
0.1,-0.452,0
-1.728,-1.824,1
0.744,-1.116,1
-1.588,-0.44,0
-1.12,1.636,0
0.756,-1.876,1
-1.26,-0.032,0
0.748,-0.508,0
-1.7,-1.868,1
1.52,-0.788,1
-1.436,1.992,0
1.228,-1.788,0
1.036,-0.344,1
0.572,-1.632,1
1.732,-0.884,1
1.048,1.948,1
-0.66,1.288,1
-1.244,-1.632,1
-0.612,0.82,0
1.232,1.864,1
-1.704,1.388,0
-1.116,-1.28,1
-0.98,-0.312,1
-1.98,-0.688,0
-1.632,-0.784,0
0.712,0.204,1
0.44,-0.364,0
1.636,1.356,1
0.952,1.216,0
-1.616,-1.976,1
-1.5,1.684,0
0.236,-0.316,0
-0.86,0.652,0
-1.316,-1.492,1
1.528,-0.936,1
0.328,0.188,1
-0.04,1.316,1
-0.096,1.744,1
-1.688,-0.94,0
0.972,1.164,0
-0.772,-1.228,0
1.928,-0.78,1
0.276,-1.848,1
-0.44,0.492,0
-0.352,1.828,1
0.104,-1.6,1
0.772,-1.612,1
-1.04,-0.424,0
-0.464,1.564,1
1.564,-0.216,1
-0.176,-0.632,1
0.228,-0.568,0
-1.816,1.508,0
-0.912,-0.612,1
-1.332,1.976,0
1.528,-0.268,1
0.616,1.516,0
-0.524,-1.844,0
1.52,0.48,0
-1.5,-0.6,0
1.44,1.504,1
1.328,-1.36,0
-0.52,-0.304,1
-1.168,-0.604,0
0.596,-1.228,1
-0.064,1.324,1
-1.44,-1.036,1
-0.524,-0.272,1
-0.356,1.62,1
0.436,-0.008,0
-1.296,-1.78,1
-0.976,1.448,1
0.336,1.692,0
0.732,1.068,0
-0.372,0.528,0
0.644,1.04,0
-0.84,0.732,0
-1.776,-1.408,1
0.64,-0.016,0
1.132,-0.552,1
-0.004,-0.652,1
1.492,0.356,0
-0.448,-1.864,0
-1.02,-1.788,1
-1.964,0.356,1
1.124,-1.892,0
1.728,-0.124,1
-1.62,-1.524,1
-0.492,0.872,0
0.38,1.48,0
-1.932,1.556,0
1.392,-0.464,1
0.456,-0.436,0
-0.996,-0.644,1
1.22,1.224,1
-1.248,0.92,1
